15,0,0,1,15,14,1,0,0,0,2,13,16,16,3,0,0,0,5,16,16,16,4,0,0,0,4,16,16,16,1,0,0,0,0,7,16,13,0,0,0,0,0,5,16,11,0,0,0,0,0,4,16,10,0,0,0,0,0,2,16,11,0,0,0,1
16,0,0,1,13,1,0,0,0,0,0,7,15,1,0,0,0,0,1,14,6,0,0,0,0,0,0,16,3,0,1,0,0,0,1,16,6,15,15,5,0,0,1,16,14,4,3,12,0,0,0,7,7,0,9,12,0,0,0,0,11,16,9,2,0,6
17,0,0,3,11,7,1,0,0,0,0,10,15,14,14,0,0,0,2,16,10,1,12,4,0,0,2,16,3,0,4,8,0,0,5,12,0,0,6,8,0,0,1,12,0,0,11,9,0,0,0,15,9,14,15,1,0,0,0,4,15,15,4,0,0,0
18,0,0,1,10,16,13,0,0,0,2,15,15,9,6,0,0,0,5,16,1,0,0,0,0,0,8,16,14,5,0,0,0,0,11,16,13,15,3,0,0,0,1,3,0,11,12,0,0,0,0,0,2,13,10,0,0,0,0,1,14,15,3,0,0,5
19,0,0,11,12,0,0,0,0,0,0,13,16,0,0,0,0,0,3,15,16,4,0,0,0,0,13,15,16,6,0,0,0,0,3,3,15,10,0,0,0,0,0,0,11,16,0,0,0,0,0,2,10,16,6,3,0,0,0,7,16,16,16,16,5,1
20,0,0,0,6,14,4,0,0,0,0,4,13,2,12,0,0,0,0,8,6,0,12,0,0,0,0,2,12,6,14,0,0,0,0,1,12,16,9,0,0,0,0,13,11,6,11,0,0,0,0,9,11,2,7,8,0,0,0,0,5,10,15,13,0,8
21,0,0,1,14,9,0,0,0,0,0,14,15,3,0,0,0,0,1,16,10,0,0,0,0,0,5,14,13,15,10,0,0,0,8,16,2,3,14,5,0,0,5,16,4,0,12,6,0,0,0,10,13,2,14,6,0,0,0,2,12,16,11,1,0,6
22,0,0,4,12,13,5,0,0,0,0,14,16,16,16,4,0,0,6,13,2,1,11,8,0,0,6,11,0,0,8,8,0,0,4,16,0,0,10,8,0,0,4,16,4,8,16,3,0,0,0,16,16,16,12,0,0,0,0,4,15,14,3,0,0,0
23,0,0,0,9,14,4,0,0,0,0,6,16,12,4,0,0,0,1,16,11,0,0,0,0,0,2,16,7,3,0,0,0,0,4,16,14,16,10,0,0,0,3,16,15,10,16,6,0,0,0,12,16,7,13,9,0,0,0,1,11,16,16,9,0,6
24,0,0,6,12,13,12,0,0,0,0,14,12,7,16,1,0,0,0,6,6,14,9,0,0,0,0,0,14,11,1,0,0,0,0,0,5,16,5,0,0,0,0,0,0,6,14,1,0,0,0,10,8,3,16,1,0,0,0,4,14,16,12,0,0,3
25,0,0,2,13,15,8,0,0,0,0,10,14,10,11,8,0,0,0,16,1,0,0,9,0,0,3,13,0,0,0,8,0,0,4,12,0,0,1,8,0,0,5,12,0,0,10,0,0,0,0,15,8,7,10,0,0,0,0,4,14,14,1,0,0,0
26,0,0,0,5,11,0,0,0,0,0,0,10,13,0,0,0,0,0,0,16,16,6,0,0,0,0,9,12,16,5,0,0,0,2,16,4,16,7,0,0,0,9,16,14,16,16,3,0,0,3,8,11,16,8,1,0,0,0,0,5,13,0,0,0,4
27,0,0,1,15,15,2,0,0,0,0,3,12,16,6,0,0,0,0,0,4,16,4,0,0,0,0,3,8,16,4,0,0,0,10,16,16,16,16,8,0,0,8,11,14,14,5,1,0,0,0,0,15,6,0,0,0,0,0,1,15,2,0,0,0,7
28,0,0,0,5,16,3,0,0,0,0,1,15,16,4,0,0,0,0,10,16,16,1,0,0,0,3,16,16,15,4,2,0,0,10,16,16,16,16,12,0,0,1,7,14,13,6,5,0,0,0,0,11,12,0,0,0,0,0,0,4,10,0,0,0,4
29,0,0,0,14,7,0,0,0,0,0,0,15,15,1,0,0,0,0,2,16,15,1,0,0,0,0,6,16,15,0,0,0,0,0,9,16,13,0,0,0,0,0,8,16,15,1,0,0,0,0,4,16,16,6,0,0,0,0,0,13,12,0,0,0,1
30,0,1,7,13,16,13,0,0,0,7,16,16,16,14,0,0,0,1,7,16,10,1,0,0,0,1,16,15,0,0,0,0,0,0,8,15,14,3,0,0,0,0,0,1,14,15,3,0,0,0,1,5,13,16,7,0,0,0,8,15,10,6,0,0,3
31,0,0,10,15,8,0,0,0,0,0,16,4,11,3,5,0,0,0,14,5,7,10,7,0,0,0,4,13,12,11,0,0,0,0,2,14,12,0,0,0,0,1,14,7,12,4,0,0,0,7,10,0,3,12,0,0,0,1,10,11,12,10,0,0,8
32,0,0,0,6,15,11,2,0,0,0,6,13,4,13,5,0,0,0,7,11,0,13,3,0,0,0,2,15,13,7,0,0,0,3,13,12,16,2,0,0,0,8,15,1,9,8,0,0,0,0,7,14,8,16,1,0,0,0,0,5,12,16,2,0,8
33,0,0,10,16,14,2,0,0,0,3,16,9,8,14,0,0,0,5,16,3,2,15,6,0,0,5,16,3,0,12,10,0,0,7,14,0,0,12,11,0,0,7,16,1,3,16,5,0,0,4,16,7,12,11,1,0,0,0,10,16,14,3,0,0,0
34,0,0,13,16,16,9,0,0,0,2,16,7,7,16,0,0,0,0,4,0,11,10,0,0,0,0,1,13,14,3,0,0,0,0,0,7,15,11,1,0,0,0,0,1,2,13,10,0,0,0,8,9,1,12,11,0,0,0,11,16,16,15,1,0,3
35,0,0,0,13,3,0,0,0,0,0,8,13,1,0,0,0,0,0,12,5,0,0,0,0,0,1,13,0,0,0,0,0,0,1,12,6,11,9,3,0,0,1,15,16,12,8,11,0,0,0,9,13,2,6,16,2,0,0,0,11,16,14,7,0,6
36,0,0,3,14,13,1,0,0,0,0,9,16,16,9,0,0,0,0,8,16,11,15,1,0,0,0,2,14,16,15,2,0,0,0,6,16,16,6,0,0,0,0,15,11,10,12,0,0,0,1,16,11,11,15,0,0,0,0,5,13,15,7,0,0,8
37,0,0,1,10,10,0,0,0,0,1,13,10,1,0,0,0,0,4,14,0,0,0,0,0,0,6,12,0,0,0,0,0,0,8,11,5,10,11,1,0,0,5,16,13,6,10,8,0,0,0,10,9,0,7,11,0,0,0,1,12,16,14,2,0,6
38,0,0,8,16,15,4,0,0,0,10,16,11,13,12,0,0,0,12,7,0,13,8,0,0,0,0,1,7,16,12,5,0,0,5,15,16,16,14,9,0,0,2,8,15,10,0,0,0,0,0,7,16,2,0,0,0,0,0,10,13,0,0,0,0,7
39,0,0,2,15,4,0,0,0,0,0,11,13,0,0,0,0,0,0,16,6,0,0,0,0,0,3,16,7,0,0,0,0,0,4,16,16,15,5,0,0,0,4,16,5,3,13,7,0,0,1,14,9,0,8,13,0,0,0,2,13,16,16,8,0,6
40,0,0,3,13,14,4,0,0,0,0,13,12,14,16,0,0,0,1,16,3,14,16,4,0,0,1,14,9,16,16,6,0,0,0,2,8,4,11,9,0,0,0,2,2,0,12,10,0,0,0,14,14,4,11,9,0,0,0,4,8,11,16,9,0,9
41,0,0,4,13,16,14,2,0,0,2,15,5,4,14,4,0,0,8,15,6,1,15,1,0,0,4,16,16,13,10,0,0,0,0,1,9,16,10,0,0,0,0,4,14,3,14,6,0,0,0,9,10,3,13,8,0,0,0,3,15,16,11,1,0,8
42,0,3,12,12,14,4,0,0,0,1,13,4,4,0,0,0,0,4,14,4,3,0,0,0,0,5,13,12,14,10,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,4,8,0,0,0,6,2,0,8,8,0,0,2,13,16,16,16,2,0,5
43,0,0,10,13,0,0,0,0,0,0,14,15,11,0,0,0,0,0,12,9,16,8,2,0,0,0,5,14,16,11,1,0,0,0,3,16,10,0,0,0,0,0,12,11,16,0,0,0,0,1,16,7,16,5,0,0,0,0,11,16,13,1,0,0,8
44,0,0,4,16,16,4,0,0,0,0,12,11,7,11,0,0,0,0,9,2,5,12,0,0,0,0,0,0,7,11,0,0,0,0,0,0,13,6,0,0,0,0,0,2,16,1,0,0,0,0,1,15,15,10,1,0,0,0,5,16,8,11,11,0,2
45,0,0,0,7,16,12,0,0,0,0,7,16,16,12,0,0,0,3,16,16,16,8,0,0,0,7,16,16,16,8,0,0,0,0,0,11,16,12,0,0,0,0,0,7,16,15,0,0,0,0,0,6,16,16,5,0,0,0,0,6,15,15,2,0,1
46,0,0,0,6,12,0,0,0,0,0,5,16,7,0,0,0,0,0,12,9,0,0,0,0,0,1,16,5,0,0,0,0,0,1,16,10,12,9,2,0,0,0,13,8,2,5,13,0,0,0,6,11,1,2,16,3,0,0,0,8,11,14,11,2,6
47,0,1,12,15,10,2,0,0,0,4,14,1,6,12,2,0,0,7,15,0,1,14,4,0,0,3,15,12,15,10,0,0,0,0,3,15,1,0,0,0,0,0,0,3,13,1,0,0,0,0,0,0,10,6,0,0,0,0,11,12,13,4,0,0,9
48,0,0,1,10,15,11,7,0,0,0,5,16,16,16,11,0,0,0,6,16,16,16,6,0,0,0,12,16,16,12,0,0,0,2,16,16,16,6,0,0,0,2,12,16,12,0,0,0,0,0,9,16,16,7,0,0,0,0,3,12,16,2,0,0,1
49,0,2,16,16,16,16,3,0,0,1,16,13,6,4,0,0,0,9,16,3,0,0,0,0,0,9,16,13,7,0,0,0,0,3,11,13,16,9,0,0,0,0,0,0,7,16,1,0,0,2,11,5,12,14,0,0,0,3,16,16,16,5,0,0,5
50,0,0,0,12,10,0,0,0,0,0,4,16,5,0,0,0,0,0,15,7,2,14,1,0,0,6,16,2,9,16,11,0,0,9,14,9,16,15,6,0,0,5,16,16,16,1,0,0,0,0,2,11,13,0,0,0,0,0,0,12,13,0,0,0,4
51,0,0,7,16,11,1,0,0,0,1,15,12,12,12,0,0,0,2,16,2,6,16,2,0,0,1,16,6,6,16,6,0,0,0,7,16,15,16,9,0,0,0,0,0,0,12,11,0,0,0,3,3,6,16,5,0,0,0,8,16,14,6,0,0,9
52,0,0,3,13,13,3,0,0,0,0,12,7,3,13,0,0,0,0,16,0,5,12,0,0,0,0,10,13,14,16,2,0,0,0,1,7,6,13,4,0,0,1,4,0,0,5,11,0,0,2,14,6,2,9,11,0,0,0,4,10,16,16,4,0,9
53,0,1,13,14,2,0,0,0,0,7,14,9,5,0,0,0,0,6,13,3,12,6,4,0,0,1,14,12,14,16,4,0,0,0,2,16,16,7,0,0,0,0,11,14,8,13,0,0,0,4,16,4,2,14,2,0,0,1,12,14,13,6,0,0,8
54,0,0,2,13,15,1,0,0,0,1,14,13,15,4,0,0,0,5,14,2,15,0,0,0,0,6,14,8,13,0,0,0,0,0,7,16,12,1,0,0,0,0,1,15,10,13,1,0,0,0,4,13,4,13,6,0,0,0,0,11,16,14,1,0,8
55,0,0,3,8,11,11,1,0,0,0,3,16,16,12,0,0,0,0,2,15,16,12,0,0,0,0,0,16,16,7,0,0,0,0,1,15,16,10,0,0,0,0,1,16,16,6,0,0,0,0,3,16,16,5,0,0,0,0,2,15,16,6,0,0,1
56,0,0,0,6,12,6,0,0,0,0,1,15,14,1,0,0,0,0,10,16,8,0,0,0,0,1,13,16,0,0,0,0,0,3,16,16,11,4,0,0,0,0,16,16,16,16,7,0,0,0,9,16,16,16,12,0,0,0,0,6,11,12,5,0,6
57,0,0,1,14,8,8,1,0,0,0,10,13,8,16,1,0,0,2,16,4,10,11,0,0,0,7,15,6,14,16,13,0,0,3,16,16,15,9,2,0,0,0,3,11,9,0,0,0,0,0,0,12,4,0,0,0,0,0,0,12,0,0,0,0,4
58,0,0,12,9,12,1,0,0,0,0,14,16,16,8,0,0,0,3,16,9,3,15,2,0,0,4,16,1,0,16,5,0,0,5,12,0,0,16,5,0,0,3,14,1,4,16,4,0,0,0,15,12,14,14,0,0,0,0,7,12,12,2,0,0,0
59,0,0,3,12,11,4,0,0,0,4,15,13,12,16,0,0,0,9,14,0,0,12,2,0,0,0,13,11,7,15,3,0,0,0,0,15,16,7,0,0,0,0,5,16,10,14,2,0,0,0,11,13,0,8,8,0,0,0,2,12,16,16,7,0,8
60,0,0,4,11,12,14,0,0,0,0,15,12,14,16,4,0,0,0,16,9,16,13,3,0,0,0,5,12,11,12,7,0,0,0,0,0,0,8,8,0,0,0,0,0,0,10,7,0,0,6,13,4,0,14,4,0,0,0,7,13,16,14,1,0,9
61,0,2,12,13,16,15,1,0,0,8,16,14,11,7,0,0,0,8,16,7,0,0,0,0,0,7,16,16,11,1,0,0,0,0,2,6,15,9,0,0,0,0,0,0,9,15,0,0,0,0,1,7,16,11,0,0,0,1,16,16,13,1,0,0,5
62,0,0,13,16,16,16,13,0,0,4,16,9,8,5,4,0,0,9,15,7,8,2,0,0,0,11,16,16,14,15,1,0,0,1,3,0,4,16,4,0,0,0,0,0,8,14,0,0,0,0,11,8,16,6,0,0,0,1,15,16,10,0,0,0,5
63,0,0,8,15,16,11,0,0,0,2,16,10,4,14,4,0,0,6,16,2,0,8,8,0,0,10,12,0,0,11,6,0,0,9,11,0,0,15,6,0,0,8,12,0,7,15,1,0,0,2,15,7,15,9,0,0,0,0,10,16,12,1,0,0,0
64,0,0,11,14,16,10,0,0,0,6,15,8,6,4,0,0,0,5,12,2,0,0,0,0,0,12,16,15,1,0,0,0,0,3,11,11,6,0,0,0,0,0,0,12,10,0,0,0,0,0,5,16,9,0,0,0,0,0,13,16,3,0,0,0,5
65,0,0,6,16,16,12,3,0,0,0,13,12,10,16,2,0,0,1,16,3,10,11,0,0,0,1,7,1,16,3,0,0,0,0,0,7,15,4,1,0,0,0,10,16,16,16,4,0,0,0,2,16,8,3,0,0,0,0,6,16,3,0,0,0,7
66,0,0,3,14,15,9,0,0,0,0,10,16,16,13,0,0,0,2,13,16,16,4,0,0,0,0,12,16,16,4,0,0,0,2,13,16,16,4,0,0,0,0,12,16,16,4,0,0,0,0,6,16,16,16,6,0,0,0,2,10,16,16,2,0,1
67,0,0,5,16,12,2,0,0,0,0,4,11,16,10,0,0,0,0,0,0,14,11,0,0,0,0,2,4,14,14,2,0,0,0,13,16,16,10,4,0,0,0,3,10,14,0,0,0,0,0,0,15,5,0,0,0,0,0,6,11,0,0,0,0,7
68,0,0,7,14,12,1,0,0,0,7,14,5,8,10,0,0,0,8,11,1,7,10,0,0,0,1,9,16,15,4,0,0,0,0,1,14,14,12,0,0,0,0,7,11,0,12,7,0,0,0,11,5,0,11,8,0,0,0,4,14,16,12,1,0,8
69,0,0,0,0,5,15,10,0,0,0,0,8,11,15,7,0,0,0,6,13,10,16,7,0,0,3,16,14,12,15,4,0,0,1,11,8,1,14,2,0,0,0,0,0,3,13,0,0,0,0,0,0,6,10,0,0,0,0,0,0,9,4,0,0,9
70,0,0,8,15,12,4,0,0,0,5,14,4,11,7,0,0,0,0,0,1,14,3,0,0,0,0,2,15,14,1,0,0,0,0,0,8,13,11,0,0,0,0,0,0,0,13,5,0,0,0,12,2,3,12,7,0,0,0,13,16,15,8,0,0,3
71,0,0,13,13,13,12,4,0,0,1,16,5,5,9,4,0,0,4,13,0,2,1,0,0,0,5,14,11,16,13,2,0,0,5,15,6,0,9,8,0,0,0,3,0,0,10,8,0,0,3,14,5,7,15,1,0,0,1,9,14,15,4,0,0,5
72,0,0,3,14,16,14,0,0,0,0,13,13,13,16,2,0,0,0,1,0,9,15,0,0,0,0,9,12,15,16,10,0,0,4,16,16,16,11,3,0,0,0,4,9,14,2,0,0,0,0,2,15,9,0,0,0,0,0,4,13,1,0,0,0,7
73,0,1,15,16,10,0,0,0,0,7,15,10,16,0,0,0,0,4,12,1,16,4,0,0,0,0,2,3,16,1,0,0,0,0,0,4,15,0,0,0,0,0,0,11,12,0,0,0,0,0,11,16,14,14,15,3,0,1,15,16,16,16,16,5,2
74,0,2,11,16,13,2,0,0,0,11,15,12,16,7,0,0,0,7,6,0,14,8,0,0,0,0,0,1,16,6,0,0,0,0,0,10,10,0,0,0,0,0,7,16,4,3,3,0,0,3,15,16,15,15,11,0,0,2,13,12,9,0,0,0,2
75,0,1,10,15,16,11,0,0,0,8,11,4,7,14,0,0,0,7,1,2,13,7,0,0,0,0,0,10,16,6,0,0,0,0,0,0,1,14,5,0,0,0,0,0,0,7,9,0,0,0,2,0,3,11,7,0,0,0,15,16,16,7,0,0,3
76,0,0,9,16,10,2,0,0,0,0,16,14,11,10,0,0,0,1,16,9,12,15,0,0,0,0,7,15,16,16,8,0,0,0,0,10,6,16,10,0,0,0,0,0,1,15,9,0,0,0,0,1,7,16,8,0,0,0,6,16,16,14,1,0,9
77,0,0,0,8,15,1,0,0,0,0,0,12,14,0,0,0,0,0,3,16,7,0,0,0,0,0,6,16,2,0,0,0,0,0,7,16,16,13,5,0,0,0,15,16,9,9,14,0,0,0,3,14,9,2,16,2,0,0,0,7,15,16,11,0,6
78,0,0,4,11,16,16,2,0,0,0,8,8,9,14,0,0,0,0,0,0,11,12,3,0,0,6,15,16,16,15,6,0,0,3,7,11,13,0,0,0,0,0,0,15,2,0,0,0,0,0,3,16,0,0,0,0,0,0,5,12,0,0,0,0,7
79,0,0,3,13,12,2,0,0,0,0,14,13,15,11,0,0,0,0,7,0,8,15,0,0,0,0,0,0,13,6,0,0,0,0,0,3,16,4,0,0,0,0,0,13,11,0,0,0,0,0,3,16,12,8,1,0,0,0,3,16,11,8,0,0,2
80,0,3,16,16,14,7,1,0,0,1,9,9,15,16,4,0,0,0,0,7,16,12,1,0,0,0,0,9,16,2,0,0,0,0,0,3,15,7,0,0,0,0,0,0,9,15,0,0,0,1,10,10,16,16,3,0,0,2,13,16,12,5,0,0,3
81,0,0,2,15,15,4,0,0,0,0,11,10,14,9,0,0,0,0,1,0,11,9,0,0,0,0,0,3,15,4,0,0,0,0,1,16,16,14,6,0,0,0,0,8,13,6,1,0,0,0,0,9,7,0,0,0,0,0,1,15,2,0,0,0,7
82,0,0,7,16,15,4,0,0,0,0,3,13,4,2,0,0,0,0,9,9,0,0,0,0,0,0,14,7,0,0,0,0,0,0,13,16,13,2,0,0,0,0,0,4,11,8,0,0,0,0,0,1,13,6,0,0,0,0,6,16,14,0,0,0,5
83,0,0,1,13,9,0,0,0,0,0,8,16,4,0,0,0,0,0,16,11,0,0,0,0,0,2,16,10,2,0,0,0,0,7,16,16,16,10,1,0,0,4,16,6,2,14,7,0,0,0,11,15,12,15,8,0,0,0,2,14,15,6,0,0,6
84,0,0,9,16,5,0,0,0,0,6,16,16,15,0,0,0,0,7,16,14,16,2,0,0,0,3,6,12,16,0,0,0,0,0,0,15,12,0,0,0,0,0,7,16,6,1,3,0,0,0,9,16,13,15,8,0,0,0,7,16,16,8,1,0,2
85,0,0,4,15,15,4,0,0,0,6,16,16,12,14,0,0,0,11,11,6,14,12,0,0,0,3,14,13,14,1,0,0,0,0,12,16,5,0,0,0,0,1,16,13,9,0,0,0,0,0,13,10,15,0,0,0,0,0,3,15,15,0,0,0,8
86,0,0,10,11,4,0,0,0,0,0,10,15,13,13,1,0,0,0,8,11,0,14,4,0,0,0,0,13,15,13,0,0,0,1,11,16,16,0,0,0,0,1,15,3,9,10,0,0,0,0,14,6,15,10,0,0,0,0,8,14,7,1,0,0,8
87,0,0,7,15,16,10,0,0,0,0,14,9,10,16,1,0,0,0,2,5,15,14,0,0,0,0,0,11,16,5,0,0,0,0,0,2,16,8,0,0,0,0,0,0,10,13,0,0,0,0,11,9,15,16,1,0,0,0,8,16,16,12,0,0,3
88,0,0,0,12,4,0,0,0,0,0,6,15,2,0,0,0,0,0,16,5,0,4,4,0,0,4,15,2,3,15,9,0,0,2,15,16,16,16,4,0,0,0,2,8,16,8,0,0,0,0,0,8,15,0,0,0,0,0,0,11,9,0,0,0,4
89,0,0,10,16,11,0,0,0,0,8,15,10,15,2,0,0,0,11,11,2,16,5,0,0,0,7,5,6,16,3,0,0,0,0,1,15,10,0,0,0,0,0,10,16,2,0,0,0,0,0,12,14,8,10,5,0,0,0,12,16,16,16,15,0,2
90,0,0,5,16,1,0,0,0,0,0,12,12,0,0,0,0,0,2,15,8,0,6,5,0,0,9,16,6,12,16,9,0,0,7,16,16,16,15,1,0,0,0,3,10,16,6,0,0,0,0,1,14,10,0,0,0,0,0,5,16,2,0,0,0,4
91,0,0,9,16,13,1,0,0,0,8,16,8,11,8,0,0,0,11,10,0,8,10,0,0,0,1,5,0,11,11,0,0,0,0,0,0,13,9,0,0,0,0,0,4,16,2,0,0,0,0,4,14,15,7,4,1,0,0,8,16,16,16,16,12,2
92,0,0,4,14,16,14,1,0,0,2,14,16,16,8,0,0,0,4,16,16,14,3,0,0,0,4,16,16,10,0,0,0,0,0,12,13,12,0,0,0,0,1,14,16,15,3,0,0,0,0,10,16,16,12,0,0,0,0,2,9,15,16,8,0,1
93,0,0,5,14,1,0,0,0,0,0,9,16,4,0,0,0,0,0,12,16,4,0,0,0,0,0,12,16,8,0,0,0,0,0,9,16,11,0,0,0,0,0,0,8,16,2,0,0,0,0,3,8,15,13,11,8,0,0,5,16,16,16,16,10,1
94,0,0,0,3,16,5,0,0,0,0,3,14,10,0,9,11,0,1,13,11,0,2,15,8,0,7,16,9,11,16,15,1,0,6,15,13,12,16,9,0,0,0,0,0,8,15,2,0,0,0,0,1,15,7,0,0,0,0,0,5,15,2,0,0,4
95,0,0,4,16,14,3,0,0,2,14,16,12,10,11,0,0,0,13,12,9,15,10,0,0,0,3,14,14,16,4,0,0,0,0,9,16,8,0,0,0,0,0,12,15,14,1,0,0,0,0,12,12,16,4,0,0,0,0,4,15,16,3,0,0,8
96,0,0,12,16,16,16,7,0,0,1,14,15,6,4,1,0,0,8,16,2,0,0,0,0,0,9,16,12,12,9,1,0,0,1,8,8,8,15,10,0,0,0,0,0,0,13,12,0,0,0,8,2,6,16,5,0,0,1,11,16,16,8,0,0,5
97,0,0,0,0,12,11,1,0,0,0,0,1,16,16,7,0,0,0,1,14,16,16,7,0,0,1,14,16,14,16,8,0,0,5,12,3,8,16,7,0,0,0,0,0,8,16,4,0,0,0,0,0,8,16,1,0,0,0,0,0,11,12,0,0,1
98,0,0,0,1,7,12,14,1,0,0,1,13,8,4,13,0,0,0,10,16,9,15,11,0,0,1,16,15,15,16,3,0,0,0,11,9,3,14,0,0,0,0,0,0,5,9,0,0,0,0,0,0,7,8,0,0,0,0,0,0,8,6,0,0,9
99,0,0,4,12,16,8,0,0,0,5,16,11,10,16,4,0,0,8,13,0,1,13,4,0,0,3,16,13,15,13,3,0,0,0,9,16,16,7,0,0,0,0,14,7,5,15,6,0,0,0,10,12,7,13,10,0,0,0,3,13,13,10,1,0,8
100,0,0,9,16,7,0,0,0,0,0,14,13,16,2,0,0,0,0,7,9,15,8,0,0,0,0,0,1,13,9,0,0,0,0,0,0,14,7,0,0,0,0,0,4,16,5,0,0,0,0,7,16,16,8,6,0,0,0,9,15,12,16,16,9,2
101,0,0,1,15,13,2,0,0,0,0,0,8,14,10,0,0,0,0,0,0,5,15,1,0,0,0,0,0,2,16,5,0,0,0,0,0,8,15,1,0,0,0,3,10,13,13,0,0,0,0,8,16,16,12,4,0,0,0,1,13,15,14,16,7,2
102,0,0,0,8,15,8,0,0,0,0,3,16,12,16,4,0,0,0,2,10,1,16,4,0,0,0,0,0,8,14,0,0,0,0,0,9,15,3,0,0,0,3,16,14,4,0,0,0,0,4,15,14,7,1,0,0,0,0,0,9,12,14,4,0,2
103,0,0,4,16,16,4,0,0,0,0,10,15,12,14,0,0,0,2,11,0,0,9,6,0,0,5,6,0,0,4,5,0,0,4,9,0,0,7,4,0,0,4,10,0,2,14,0,0,0,0,14,15,16,8,0,0,0,0,4,13,10,0,0,0,0
104,0,0,5,13,16,14,0,0,0,1,14,8,5,16,2,0,0,0,1,0,2,15,2,0,0,0,0,2,8,15,3,0,0,0,0,15,16,13,8,0,0,0,0,6,14,0,0,0,0,0,0,13,7,0,0,0,0,0,7,14,0,0,0,0,7
105,0,0,10,16,9,0,0,0,0,4,16,16,16,0,0,0,0,2,12,9,15,0,0,0,0,0,0,11,11,0,0,0,0,0,1,16,7,0,0,0,0,0,9,16,2,0,0,0,0,0,15,16,8,5,0,0,0,0,11,16,16,16,2,0,2
106,0,0,1,9,14,11,1,0,0,0,10,15,9,13,5,0,0,3,16,7,0,0,0,0,0,5,16,16,16,10,0,0,0,7,16,11,10,16,5,0,0,2,16,5,0,12,8,0,0,0,10,15,13,16,5,0,0,0,0,9,12,7,0,0,6
